conversation,coder,turn_id,speaker,start,stop,topic_change,topic_label
1,3,2,5cf6231511ba980001e3aa3d,104.24,109.36,,
1,3,3,5f49553539747213d0e5f1ae,109.74,112.2,,
1,3,4,5cf6231511ba980001e3aa3d,111.6,111.96,,
1,3,5,5f49553539747213d0e5f1ae,112.21,112.74,,
1,3,6,5cf6231511ba980001e3aa3d,112.44,112.82,,
1,3,7,5f49553539747213d0e5f1ae,112.74,113.05,,
1,3,8,5cf6231511ba980001e3aa3d,112.82,113.43,,
1,3,9,5f49553539747213d0e5f1ae,113.05,113.46,,
1,3,10,5cf6231511ba980001e3aa3d,113.44,114.72,,
1,3,11,5f49553539747213d0e5f1ae,114.24,121.96,,
1,3,12,5cf6231511ba980001e3aa3d,120.94,129.95,1,Going from figuring out zoom to introductions
1,3,13,5f49553539747213d0e5f1ae,129.84,130,,
1,3,14,5cf6231511ba980001e3aa3d,129.95,130.27,,
1,3,15,5f49553539747213d0e5f1ae,130,130.76,,
1,3,16,5cf6231511ba980001e3aa3d,130.28,134.66,,
1,3,17,5f49553539747213d0e5f1ae,135.77,141.46,,
1,3,18,5cf6231511ba980001e3aa3d,140.84,145.76,1,Introductions to quarantine happenings
1,3,19,5f49553539747213d0e5f1ae,146.94,152.05,,
1,3,20,5cf6231511ba980001e3aa3d,151.54,152.87,,
1,3,21,5f49553539747213d0e5f1ae,152.06,153.26,,
1,3,22,5cf6231511ba980001e3aa3d,152.87,154.75,,
1,3,23,5f49553539747213d0e5f1ae,153.84,169.39,,
1,3,24,5cf6231511ba980001e3aa3d,169.24,169.56,,
1,3,25,5f49553539747213d0e5f1ae,169.39,172.81,,
1,3,26,5cf6231511ba980001e3aa3d,172.74,172.88,,
1,3,27,5f49553539747213d0e5f1ae,172.81,174.6,,
1,3,28,5cf6231511ba980001e3aa3d,174.57,174.75,,
1,3,29,5f49553539747213d0e5f1ae,174.6,174.86,,
1,3,30,5cf6231511ba980001e3aa3d,174.75,175.35,,
1,3,31,5f49553539747213d0e5f1ae,175.84,176.25,,
1,3,32,5cf6231511ba980001e3aa3d,175.94,176.86,,
1,3,33,5f49553539747213d0e5f1ae,176.25,176.76,,
1,3,34,5cf6231511ba980001e3aa3d,177.34,213.55,,
1,3,35,5f49553539747213d0e5f1ae,214.34,234.71,,
1,3,36,5cf6231511ba980001e3aa3d,234.55,234.97,,
1,3,37,5f49553539747213d0e5f1ae,234.77,234.97,,
1,3,38,5cf6231511ba980001e3aa3d,234.97,235.04,,
1,3,39,5f49553539747213d0e5f1ae,234.97,235.22,,
1,3,40,5cf6231511ba980001e3aa3d,235.04,235.25,,
1,3,41,5f49553539747213d0e5f1ae,235.23,237.34,,
1,3,42,5cf6231511ba980001e3aa3d,237.34,237.45,,
1,3,43,5f49553539747213d0e5f1ae,237.34,237.45,,
1,3,44,5cf6231511ba980001e3aa3d,237.45,237.76,,
1,3,45,5f49553539747213d0e5f1ae,237.45,240.34,,
1,3,46,5cf6231511ba980001e3aa3d,240.14,240.35,,
1,3,47,5f49553539747213d0e5f1ae,240.34,240.46,,
1,3,48,5cf6231511ba980001e3aa3d,240.35,240.76,,
1,3,49,5f49553539747213d0e5f1ae,240.46,240.66,,
1,3,50,5cf6231511ba980001e3aa3d,241.54,244.15,,
1,3,51,5f49553539747213d0e5f1ae,244.94,255.05,,
1,3,52,5cf6231511ba980001e3aa3d,255.04,274.89,,
1,3,53,5f49553539747213d0e5f1ae,274.84,275.35,,
1,3,54,5cf6231511ba980001e3aa3d,274.89,278.74,,
1,3,55,5f49553539747213d0e5f1ae,277.54,285.89,,
1,3,56,5cf6231511ba980001e3aa3d,285.84,286.46,,
1,3,57,5f49553539747213d0e5f1ae,285.89,289.83,,
1,3,58,5cf6231511ba980001e3aa3d,289.74,290.73,,
1,3,59,5f49553539747213d0e5f1ae,289.83,290.35,,
1,3,60,5cf6231511ba980001e3aa3d,290.74,300.06,,
1,3,61,5f49553539747213d0e5f1ae,300.84,316.29,,
1,3,62,5cf6231511ba980001e3aa3d,315.44,316.52,,
1,3,63,5f49553539747213d0e5f1ae,316.3,316.59,,
1,3,64,5cf6231511ba980001e3aa3d,316.52,316.82,,
1,3,65,5f49553539747213d0e5f1ae,316.59,318.05,,
1,3,66,5cf6231511ba980001e3aa3d,317.94,318.44,,
1,3,67,5f49553539747213d0e5f1ae,318.05,324.35,,
1,3,68,5cf6231511ba980001e3aa3d,324.44,359.15,,
1,3,69,5f49553539747213d0e5f1ae,358.94,360.57,,
1,3,70,5cf6231511ba980001e3aa3d,360.34,361.56,,
1,3,71,5f49553539747213d0e5f1ae,360.57,375.35,,
1,3,72,5cf6231511ba980001e3aa3d,374.68,375.92,,
1,3,73,5f49553539747213d0e5f1ae,375.35,376.16,,
1,3,74,5cf6231511ba980001e3aa3d,375.93,376.95,,
1,3,75,5f49553539747213d0e5f1ae,376.44,377.51,,
1,3,76,5cf6231511ba980001e3aa3d,376.95,377.76,,
1,3,77,5f49553539747213d0e5f1ae,377.52,381.75,,
1,3,78,5cf6231511ba980001e3aa3d,382.44,383.85,,
1,3,79,5f49553539747213d0e5f1ae,383.74,383.89,,
1,3,80,5cf6231511ba980001e3aa3d,383.85,384.05,,
1,3,81,5f49553539747213d0e5f1ae,383.89,384.2,,
1,3,82,5cf6231511ba980001e3aa3d,384.05,384.34,,
1,3,83,5f49553539747213d0e5f1ae,384.2,384.45,,
1,3,84,5cf6231511ba980001e3aa3d,384.34,384.86,,
1,3,85,5f49553539747213d0e5f1ae,384.45,385.06,1,University related to location
1,3,86,5cf6231511ba980001e3aa3d,385.44,398.06,,
1,3,87,5f49553539747213d0e5f1ae,399.24,419.36,,
1,3,88,5cf6231511ba980001e3aa3d,418.94,429.46,1,Location/background to national parks
1,3,89,5f49553539747213d0e5f1ae,430.14,437.06,,
1,3,90,5cf6231511ba980001e3aa3d,436.54,465.83,,
1,3,91,5f49553539747213d0e5f1ae,465.64,466.26,,
1,3,92,5cf6231511ba980001e3aa3d,465.83,472.86,,
1,3,93,5f49553539747213d0e5f1ae,472.57,480.06,,
1,3,94,5cf6231511ba980001e3aa3d,479.74,479.95,,
1,3,95,5f49553539747213d0e5f1ae,480.07,481.3,,
1,3,96,5cf6231511ba980001e3aa3d,481.16,481.31,,
1,3,97,5f49553539747213d0e5f1ae,481.3,481.86,,
1,3,98,5cf6231511ba980001e3aa3d,481.31,498.41,,
1,3,99,5f49553539747213d0e5f1ae,498.34,499.06,,
1,3,100,5cf6231511ba980001e3aa3d,498.41,510.25,,
1,3,101,5f49553539747213d0e5f1ae,510.04,521.76,1,national parks to travel
1,3,102,5cf6231511ba980001e3aa3d,521.24,550.9,,
1,3,103,5f49553539747213d0e5f1ae,550.74,551.08,,
1,3,104,5cf6231511ba980001e3aa3d,550.9,551.1,,
1,3,105,5f49553539747213d0e5f1ae,551.08,551.25,,
1,3,106,5cf6231511ba980001e3aa3d,551.1,564.75,,
1,3,107,5f49553539747213d0e5f1ae,563.94,564.45,,
1,3,108,5cf6231511ba980001e3aa3d,564.76,580.02,,
1,3,109,5f49553539747213d0e5f1ae,579.94,580.36,,
1,3,110,5cf6231511ba980001e3aa3d,580.02,580.25,,
1,3,111,5f49553539747213d0e5f1ae,580.36,581.35,1,travel to volunteering
1,3,112,5cf6231511ba980001e3aa3d,581.54,705.39,,
1,3,113,5f49553539747213d0e5f1ae,705.38,705.71,,
1,3,114,5cf6231511ba980001e3aa3d,705.39,705.66,,
1,3,115,5f49553539747213d0e5f1ae,705.71,712.31,,
1,3,116,5cf6231511ba980001e3aa3d,712.14,761.32,,
1,3,117,5f49553539747213d0e5f1ae,761.24,761.75,,
1,3,118,5cf6231511ba980001e3aa3d,761.32,764.06,,
1,3,119,5f49553539747213d0e5f1ae,764.54,795.98,1,volunteer to research
1,3,120,5cf6231511ba980001e3aa3d,795.64,795.96,,
1,3,121,5f49553539747213d0e5f1ae,795.98,802.27,,
1,3,122,5cf6231511ba980001e3aa3d,802.24,802.45,,
1,3,123,5f49553539747213d0e5f1ae,802.27,802.58,,
1,3,124,5cf6231511ba980001e3aa3d,802.45,802.67,,
1,3,125,5f49553539747213d0e5f1ae,802.58,802.72,,
1,3,126,5cf6231511ba980001e3aa3d,802.67,805.7,,
1,3,127,5f49553539747213d0e5f1ae,805.64,806.44,,
1,3,128,5cf6231511ba980001e3aa3d,805.71,806.34,,
1,3,129,5f49553539747213d0e5f1ae,806.84,809.7,,
1,3,130,5cf6231511ba980001e3aa3d,809.64,809.8,,
1,3,131,5f49553539747213d0e5f1ae,809.7,809.93,,
1,3,132,5cf6231511ba980001e3aa3d,809.8,810.15,,
1,3,133,5f49553539747213d0e5f1ae,809.93,823.84,,
1,3,134,5cf6231511ba980001e3aa3d,823.64,823.93,,
1,3,135,5f49553539747213d0e5f1ae,823.84,824,,
1,3,136,5cf6231511ba980001e3aa3d,823.93,824.15,,
1,3,137,5f49553539747213d0e5f1ae,824,824.86,,
1,3,138,5cf6231511ba980001e3aa3d,824.15,826.36,,
1,3,139,5f49553539747213d0e5f1ae,826.34,838.79,,
1,3,140,5cf6231511ba980001e3aa3d,838.74,839.39,,
1,3,141,5f49553539747213d0e5f1ae,838.79,839.15,,
1,3,142,5cf6231511ba980001e3aa3d,839.4,840.14,,
1,3,143,5f49553539747213d0e5f1ae,839.64,840.3,,
1,3,144,5cf6231511ba980001e3aa3d,840.14,840.75,,
1,3,145,5f49553539747213d0e5f1ae,840.31,843.56,,
1,3,146,5cf6231511ba980001e3aa3d,843.34,879.46,1,research to survey site they are using
1,3,147,5f49553539747213d0e5f1ae,880.14,890.75,,
1,3,148,5cf6231511ba980001e3aa3d,890.28,893.14,,
1,3,149,5f49553539747213d0e5f1ae,892.94,893.2,,
1,3,150,5cf6231511ba980001e3aa3d,893.14,893.46,,
1,3,151,5f49553539747213d0e5f1ae,893.2,907.44,,
1,3,152,5cf6231511ba980001e3aa3d,906.95,916.35,,
1,3,153,5f49553539747213d0e5f1ae,916.04,916.55,,
1,3,154,5cf6231511ba980001e3aa3d,916.35,952.1,,
1,3,155,5f49553539747213d0e5f1ae,951.74,952.16,,
1,3,156,5cf6231511ba980001e3aa3d,952.11,1004.47,,
1,3,157,5f49553539747213d0e5f1ae,1005.14,1010.84,,
1,3,158,5cf6231511ba980001e3aa3d,1010.84,1011.07,,
1,3,159,5f49553539747213d0e5f1ae,1010.85,1022.56,,
1,3,160,5cf6231511ba980001e3aa3d,1022.24,1022.61,,
1,3,161,5f49553539747213d0e5f1ae,1022.56,1022.86,,
1,3,162,5cf6231511ba980001e3aa3d,1022.61,1027.85,,
1,3,163,5f49553539747213d0e5f1ae,1028.64,1029.45,,
1,3,164,5cf6231511ba980001e3aa3d,1029.04,1032.77,,
1,3,165,5f49553539747213d0e5f1ae,1032.51,1033.02,,
1,3,166,5cf6231511ba980001e3aa3d,1032.77,1033.27,,
1,3,167,5f49553539747213d0e5f1ae,1033.02,1034.45,,
1,3,168,5cf6231511ba980001e3aa3d,1033.84,1035.55,,
1,3,169,5f49553539747213d0e5f1ae,1035.04,1043.34,,
1,3,170,5cf6231511ba980001e3aa3d,1043.14,1043.52,,
1,3,171,5f49553539747213d0e5f1ae,1043.34,1043.83,,
1,3,172,5cf6231511ba980001e3aa3d,1043.52,1059.27,1,surveys to university studies (again)
1,3,173,5f49553539747213d0e5f1ae,1059.94,1069.82,,
1,3,174,5cf6231511ba980001e3aa3d,1069.74,1070.16,,
1,3,175,5f49553539747213d0e5f1ae,1069.82,1103.26,1,university to medical disarities (kind of similar topic)
1,3,176,5cf6231511ba980001e3aa3d,1102.64,1151.35,,
1,3,177,5f49553539747213d0e5f1ae,1151.74,1156.09,,
1,3,178,5cf6231511ba980001e3aa3d,1156.04,1156.67,,
1,3,179,5f49553539747213d0e5f1ae,1156.09,1175.56,,
1,3,180,5cf6231511ba980001e3aa3d,1174.97,1176.15,,
1,3,181,5f49553539747213d0e5f1ae,1176.14,1176.21,,
1,3,182,5cf6231511ba980001e3aa3d,1176.16,1204,,
1,3,183,5f49553539747213d0e5f1ae,1203.54,1204.56,,
1,3,184,5cf6231511ba980001e3aa3d,1204.01,1239.26,,
1,3,185,5f49553539747213d0e5f1ae,1239.34,1276.27,,
1,3,186,5cf6231511ba980001e3aa3d,1276.14,1301.67,,
1,3,187,5f49553539747213d0e5f1ae,1301.84,1304.21,,
1,3,188,5cf6231511ba980001e3aa3d,1303.96,1304.46,,
1,3,189,5f49553539747213d0e5f1ae,1304.21,1332.44,1,medical disparities to BLM protests
1,3,190,5cf6231511ba980001e3aa3d,1332.16,1332.95,,
1,3,191,5f49553539747213d0e5f1ae,1332.44,1358.36,,
1,3,192,5cf6231511ba980001e3aa3d,1358.84,1455.96,1,BLM protests to racism
1,3,193,5f49553539747213d0e5f1ae,1456.44,1463.44,,
1,3,194,5cf6231511ba980001e3aa3d,1463.44,1463.51,,
1,3,195,5f49553539747213d0e5f1ae,1463.44,1463.58,,
1,3,196,5cf6231511ba980001e3aa3d,1463.51,1463.82,,
1,3,197,5f49553539747213d0e5f1ae,1463.58,1464.45,,
1,3,198,5cf6231511ba980001e3aa3d,1463.82,1465.3,,
1,3,199,5f49553539747213d0e5f1ae,1464.84,1465.36,,
1,3,200,5cf6231511ba980001e3aa3d,1465.31,1466.35,,
1,3,201,5f49553539747213d0e5f1ae,1465.36,1466.45,,
1,3,202,5cf6231511ba980001e3aa3d,1466.74,1476.6,,
1,3,203,5f49553539747213d0e5f1ae,1476.14,1476.35,,
1,3,204,5cf6231511ba980001e3aa3d,1476.61,1553.85,,
1,3,205,5f49553539747213d0e5f1ae,1553.64,1554.26,,
1,3,206,5cf6231511ba980001e3aa3d,1553.85,1554.17,,
1,3,207,5f49553539747213d0e5f1ae,1554.26,1575.05,,
1,3,208,5cf6231511ba980001e3aa3d,1575.04,1575.65,,
1,3,209,5f49553539747213d0e5f1ae,1575.54,1575.93,,
1,3,210,5cf6231511ba980001e3aa3d,1575.65,1576.45,,
1,3,211,5f49553539747213d0e5f1ae,1575.93,1577.67,,
1,3,212,5cf6231511ba980001e3aa3d,1577.64,1615.17,,
1,3,213,5f49553539747213d0e5f1ae,1615.44,1615.61,,
1,3,214,5cf6231511ba980001e3aa3d,1615.54,1615.78,,
1,3,215,5f49553539747213d0e5f1ae,1615.61,1616.62,,
1,3,216,5cf6231511ba980001e3aa3d,1615.78,1616.77,,
1,3,217,5f49553539747213d0e5f1ae,1616.67,1616.86,,
1,3,218,5cf6231511ba980001e3aa3d,1616.77,1617.52,,
1,3,219,5f49553539747213d0e5f1ae,1616.86,1617.06,,
1,3,220,5cf6231511ba980001e3aa3d,1617.52,1761.55,,
1,3,221,5f49553539747213d0e5f1ae,1761.84,1768.85,,
1,3,222,5cf6231511ba980001e3aa3d,1768.44,1772.57,,
1,3,223,5f49553539747213d0e5f1ae,1772.54,1772.68,,
1,3,224,5cf6231511ba980001e3aa3d,1772.57,1772.69,,
1,3,225,5f49553539747213d0e5f1ae,1772.68,1772.71,,
1,3,226,5cf6231511ba980001e3aa3d,1772.69,1772.84,,
1,3,227,5f49553539747213d0e5f1ae,1772.71,1773.67,,
1,3,228,5cf6231511ba980001e3aa3d,1772.84,1774.75,,
1,3,229,5f49553539747213d0e5f1ae,1774.64,1775.06,,
1,3,230,5cf6231511ba980001e3aa3d,1774.75,1848.27,,
1,3,231,5f49553539747213d0e5f1ae,1848.64,1857.27,1,racism to election
1,3,232,5cf6231511ba980001e3aa3d,1857.64,1891.77,,
1,3,233,5f49553539747213d0e5f1ae,1894.14,1895.96,,
1,3,234,5cf6231511ba980001e3aa3d,1896.14,1896.77,,
1,3,235,5f49553539747213d0e5f1ae,1896.64,1897.36,,
1,3,236,5cf6231511ba980001e3aa3d,1897.34,1899.17,1,election to wrap-up
1,3,237,5f49553539747213d0e5f1ae,1898.64,1901.17,,
1,3,238,5cf6231511ba980001e3aa3d,1901.14,1902.9,,
1,3,239,5f49553539747213d0e5f1ae,1902.64,1902.9,,
1,3,240,5cf6231511ba980001e3aa3d,1902.9,1904.26,,
1,3,241,5f49553539747213d0e5f1ae,1902.9,1909.45,,
1,3,242,5cf6231511ba980001e3aa3d,1908.41,1917.67,,
1,3,243,5f49553539747213d0e5f1ae,1917.74,1920.05,,
2,3,0,5f11f693a02cfb0f417c3c02,1.54,268.96,,
2,3,1,5ee13fce6b82194fb7a8fedc,269.54,270.76,,
2,3,2,5f11f693a02cfb0f417c3c02,272.14,273.76,,
2,3,3,5ee13fce6b82194fb7a8fedc,273.24,274.26,,
2,3,4,5f11f693a02cfb0f417c3c02,274.74,279.15,,
2,3,5,5ee13fce6b82194fb7a8fedc,278.04,279.56,,
2,3,6,5f11f693a02cfb0f417c3c02,281.04,287.16,,
2,3,7,5ee13fce6b82194fb7a8fedc,286.54,287.26,,
2,3,8,5f11f693a02cfb0f417c3c02,287.74,288.85,,
2,3,9,5ee13fce6b82194fb7a8fedc,289.04,290.06,,
2,3,10,5f11f693a02cfb0f417c3c02,290.34,291.26,,
2,3,11,5ee13fce6b82194fb7a8fedc,291.14,294.85,,
2,3,12,5f11f693a02cfb0f417c3c02,295.34,298.36,,
2,3,13,5ee13fce6b82194fb7a8fedc,298.94,309.76,1,introduction to puppy
2,3,14,5f11f693a02cfb0f417c3c02,309.44,314.25,,
2,3,15,5ee13fce6b82194fb7a8fedc,314.64,315.56,,
2,3,16,5f11f693a02cfb0f417c3c02,315.14,317.45,,
2,3,17,5ee13fce6b82194fb7a8fedc,317.94,319.35,,
2,3,18,5f11f693a02cfb0f417c3c02,319.34,326.36,,
2,3,19,5ee13fce6b82194fb7a8fedc,326.44,327.46,,
2,3,20,5f11f693a02cfb0f417c3c02,327.24,335.56,,
2,3,21,5ee13fce6b82194fb7a8fedc,335.84,348.15,,
2,3,22,5f11f693a02cfb0f417c3c02,349.24,349.69,,
2,3,23,5ee13fce6b82194fb7a8fedc,349.24,349.75,,
2,3,24,5f11f693a02cfb0f417c3c02,349.7,354.35,,
2,3,25,5ee13fce6b82194fb7a8fedc,354.44,361.46,,
2,3,26,5f11f693a02cfb0f417c3c02,363.14,363.86,,
2,3,27,5ee13fce6b82194fb7a8fedc,365.14,366.16,1,puppy to age/introductions (again)
2,3,28,5f11f693a02cfb0f417c3c02,366.65,367.77,,
2,3,29,5ee13fce6b82194fb7a8fedc,367.74,369.04,,
2,3,30,5f11f693a02cfb0f417c3c02,367.77,368.05,,
2,3,31,5ee13fce6b82194fb7a8fedc,369.05,373.05,,
2,3,32,5f11f693a02cfb0f417c3c02,372.87,374.56,,
2,3,33,5ee13fce6b82194fb7a8fedc,374.84,377.06,1,college
2,3,34,5f11f693a02cfb0f417c3c02,377.04,377.76,,
2,3,35,5ee13fce6b82194fb7a8fedc,378.04,378.96,,
2,3,36,5f11f693a02cfb0f417c3c02,379.44,388.35,,
2,3,37,5ee13fce6b82194fb7a8fedc,387.24,388.05,,
2,3,38,5f11f693a02cfb0f417c3c02,388.36,390.86,,
2,3,39,5ee13fce6b82194fb7a8fedc,390.94,398.46,,
2,3,40,5f11f693a02cfb0f417c3c02,399.24,405.36,,
2,3,41,5ee13fce6b82194fb7a8fedc,405.84,414.15,,
2,3,42,5f11f693a02cfb0f417c3c02,414.24,419.26,,
2,3,43,5ee13fce6b82194fb7a8fedc,419.54,440.26,,
2,3,44,5f11f693a02cfb0f417c3c02,439.64,451.96,,
2,3,45,5ee13fce6b82194fb7a8fedc,452.24,452.43,,
2,3,46,5f11f693a02cfb0f417c3c02,452.34,452.85,,
2,3,47,5ee13fce6b82194fb7a8fedc,452.43,460.16,,
2,3,48,5f11f693a02cfb0f417c3c02,460.94,487.82,,
2,3,49,5ee13fce6b82194fb7a8fedc,487.74,487.93,,
2,3,50,5f11f693a02cfb0f417c3c02,487.82,496.38,,
2,3,51,5ee13fce6b82194fb7a8fedc,496.04,496.36,,
2,3,52,5f11f693a02cfb0f417c3c02,496.38,520.96,,
2,3,53,5ee13fce6b82194fb7a8fedc,521.94,530.75,,
2,3,54,5f11f693a02cfb0f417c3c02,530.94,546.35,,
2,3,55,5ee13fce6b82194fb7a8fedc,547.04,548.44,,
2,3,56,5f11f693a02cfb0f417c3c02,547.54,552.54,,
2,3,57,5ee13fce6b82194fb7a8fedc,552.3,557.66,,
2,3,58,5f11f693a02cfb0f417c3c02,557.52,558.93,,
2,3,59,5ee13fce6b82194fb7a8fedc,558.84,559.35,,
2,3,60,5f11f693a02cfb0f417c3c02,558.93,561.16,,
2,3,61,5ee13fce6b82194fb7a8fedc,561.34,571.36,,
2,3,62,5f11f693a02cfb0f417c3c02,571.23,571.5,,
2,3,63,5ee13fce6b82194fb7a8fedc,571.36,571.72,,
2,3,64,5f11f693a02cfb0f417c3c02,571.5,571.96,,
2,3,65,5ee13fce6b82194fb7a8fedc,571.72,575.25,,
2,3,66,5f11f693a02cfb0f417c3c02,575.64,585.66,,
2,3,67,5ee13fce6b82194fb7a8fedc,586.04,616.05,,
2,3,68,5f11f693a02cfb0f417c3c02,615.95,616.22,,
2,3,69,5ee13fce6b82194fb7a8fedc,616.06,616.42,,
2,3,70,5f11f693a02cfb0f417c3c02,616.22,617.05,,
2,3,71,5ee13fce6b82194fb7a8fedc,616.42,617.16,,
2,3,72,5f11f693a02cfb0f417c3c02,617.64,624.98,,
2,3,73,5ee13fce6b82194fb7a8fedc,624.84,625.46,,
2,3,74,5f11f693a02cfb0f417c3c02,624.99,626.26,,
2,3,75,5ee13fce6b82194fb7a8fedc,626.24,626.66,,
2,3,76,5f11f693a02cfb0f417c3c02,627.84,628.15,,
2,3,77,5ee13fce6b82194fb7a8fedc,627.84,628.39,,
2,3,78,5f11f693a02cfb0f417c3c02,628.15,628.58,,
2,3,79,5ee13fce6b82194fb7a8fedc,628.4,628.76,,
2,3,80,5f11f693a02cfb0f417c3c02,628.58,628.86,,
2,3,81,5ee13fce6b82194fb7a8fedc,629.44,657.7,1,"to ""wall street life""?"
2,3,82,5f11f693a02cfb0f417c3c02,656.96,658.26,,
2,3,83,5ee13fce6b82194fb7a8fedc,658.38,659.13,,
2,3,84,5f11f693a02cfb0f417c3c02,659.04,659.25,,
2,3,85,5ee13fce6b82194fb7a8fedc,659.14,664.25,,
2,3,86,5f11f693a02cfb0f417c3c02,663.94,676.96,,
2,3,87,5ee13fce6b82194fb7a8fedc,678.14,678.47,,
2,3,88,5f11f693a02cfb0f417c3c02,678.44,678.65,,
2,3,89,5ee13fce6b82194fb7a8fedc,678.47,700.86,,
2,3,90,5f11f693a02cfb0f417c3c02,700.59,726.75,1,back to covid school
2,3,91,5ee13fce6b82194fb7a8fedc,726.74,736.36,,
2,3,92,5f11f693a02cfb0f417c3c02,737.04,740.85,,
2,3,93,5ee13fce6b82194fb7a8fedc,740.44,756.48,,
2,3,94,5f11f693a02cfb0f417c3c02,756.14,756.51,,
2,3,95,5ee13fce6b82194fb7a8fedc,756.49,756.73,,
2,3,96,5f11f693a02cfb0f417c3c02,756.51,756.86,,
2,3,97,5ee13fce6b82194fb7a8fedc,756.74,785.56,,
2,3,98,5f11f693a02cfb0f417c3c02,786.54,791.25,,
2,3,99,5ee13fce6b82194fb7a8fedc,791.84,792.35,,
2,3,100,5f11f693a02cfb0f417c3c02,792.24,792.45,,
2,3,101,5ee13fce6b82194fb7a8fedc,792.35,796.15,,
2,3,102,5f11f693a02cfb0f417c3c02,797.84,805.06,,
2,3,103,5ee13fce6b82194fb7a8fedc,804.6,807.89,,
2,3,104,5f11f693a02cfb0f417c3c02,807.64,807.85,,
2,3,105,5ee13fce6b82194fb7a8fedc,807.89,820.09,,
2,3,106,5f11f693a02cfb0f417c3c02,819.04,819.46,,
2,3,107,5ee13fce6b82194fb7a8fedc,820.1,830.56,,
2,3,108,5f11f693a02cfb0f417c3c02,831.04,853.71,,
2,3,109,5ee13fce6b82194fb7a8fedc,853.64,853.98,,
2,3,110,5f11f693a02cfb0f417c3c02,853.71,854.04,,
2,3,111,5ee13fce6b82194fb7a8fedc,853.98,854.05,,
2,3,112,5f11f693a02cfb0f417c3c02,854.04,854.87,,
2,3,113,5ee13fce6b82194fb7a8fedc,854.05,854.66,,
2,3,114,5f11f693a02cfb0f417c3c02,854.88,859.56,,
2,3,115,5ee13fce6b82194fb7a8fedc,859.14,860.85,,
2,3,116,5f11f693a02cfb0f417c3c02,862.34,883.84,,
2,3,117,5ee13fce6b82194fb7a8fedc,883.74,883.88,,
2,3,118,5f11f693a02cfb0f417c3c02,883.84,883.91,,
2,3,119,5ee13fce6b82194fb7a8fedc,883.88,884,,
2,3,120,5f11f693a02cfb0f417c3c02,883.91,884.22,,
2,3,121,5ee13fce6b82194fb7a8fedc,884,884.36,,
2,3,122,5f11f693a02cfb0f417c3c02,884.22,888.46,,
2,3,123,5ee13fce6b82194fb7a8fedc,887.94,894.56,,
2,3,124,5f11f693a02cfb0f417c3c02,895.24,920.26,,
2,3,125,5ee13fce6b82194fb7a8fedc,920.34,924.26,,
2,3,126,5f11f693a02cfb0f417c3c02,924.24,938.74,,
2,3,127,5ee13fce6b82194fb7a8fedc,939.04,949.36,1,to looking for jobs
2,3,128,5f11f693a02cfb0f417c3c02,949.14,964.86,,
2,3,129,5ee13fce6b82194fb7a8fedc,965.24,965.45,,
2,3,130,5f11f693a02cfb0f417c3c02,966.14,983.96,,
2,3,131,5ee13fce6b82194fb7a8fedc,984.94,1004.07,,
2,3,132,5f11f693a02cfb0f417c3c02,1004.64,1031.93,,
2,3,133,5ee13fce6b82194fb7a8fedc,1031.84,1032.04,,
2,3,134,5f11f693a02cfb0f417c3c02,1031.93,1053.85,,
2,3,135,5ee13fce6b82194fb7a8fedc,1053.94,1054.56,,
2,3,136,5f11f693a02cfb0f417c3c02,1054.34,1057.27,,
2,3,137,5ee13fce6b82194fb7a8fedc,1057.54,1058.78,,
2,3,138,5f11f693a02cfb0f417c3c02,1058.34,1058.96,,
2,3,139,5ee13fce6b82194fb7a8fedc,1058.78,1059.55,,
2,3,140,5f11f693a02cfb0f417c3c02,1059.44,1079.27,,
2,3,141,5ee13fce6b82194fb7a8fedc,1079.14,1079.46,,
2,3,142,5f11f693a02cfb0f417c3c02,1079.27,1084.42,,
2,3,143,5ee13fce6b82194fb7a8fedc,1084.24,1084.68,,
2,3,144,5f11f693a02cfb0f417c3c02,1084.43,1093.56,,
2,3,145,5ee13fce6b82194fb7a8fedc,1094.24,1095.77,,
2,3,146,5f11f693a02cfb0f417c3c02,1095.94,1110.26,,
2,3,147,5ee13fce6b82194fb7a8fedc,1110.14,1110.35,,
2,3,148,5f11f693a02cfb0f417c3c02,1110.26,1115.77,,
2,3,149,5ee13fce6b82194fb7a8fedc,1115.34,1117.46,,
2,3,150,5f11f693a02cfb0f417c3c02,1117.94,1118.45,,
2,3,151,5ee13fce6b82194fb7a8fedc,1118.74,1123.26,1,to clubs/outside interests
2,3,152,5f11f693a02cfb0f417c3c02,1123.44,1148.36,,
2,3,153,5ee13fce6b82194fb7a8fedc,1149.14,1149.44,,
2,3,154,5f11f693a02cfb0f417c3c02,1149.44,1149.62,,
2,3,155,5ee13fce6b82194fb7a8fedc,1149.44,1149.97,,
2,3,156,5f11f693a02cfb0f417c3c02,1149.62,1150.36,,
2,3,157,5ee13fce6b82194fb7a8fedc,1149.98,1152.35,,
2,3,158,5f11f693a02cfb0f417c3c02,1152.94,1170.91,,
2,3,159,5ee13fce6b82194fb7a8fedc,1170.84,1171.35,,
2,3,160,5f11f693a02cfb0f417c3c02,1170.91,1173.11,,
2,3,161,5ee13fce6b82194fb7a8fedc,1173.04,1173.36,,
2,3,162,5f11f693a02cfb0f417c3c02,1173.12,1177.22,,
2,3,163,5ee13fce6b82194fb7a8fedc,1177.04,1177.36,,
